Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
2319,264778,,1,Sacajawea,None,2,199,0,4.366105,0.196756,0.747576,14728,2,0.531299,0.558911,43.04692
2320,2175,,1,Madame Bovary,None,3,803,0,13.767256,0.642548,0.46167,148659,2,0.655922,0.737715,1441.564777
2321,43328,,1,Rage of Angels,None,2,175,0,4.873746,0.165417,0.734253,11179,2,0.527318,0.551806,36.802039
2325,7126,,1,The Count of Monte Cristo,None,5,1141,0,13.637903,0.812828,0.353376,229825,2,0.755029,0.837774,4218.281197
2329,22668729,,1,Hooked: How to Build Habit-Forming Products,None,4,136,0,3.822704,0.084982,0.512745,4707,2,0.520975,0.540261,79.964101
2330,110890,,1,The Looming Tower: Al-Qaeda and the Road to 9/11,None,2,264,0,5.913609,0.238467,0.642009,22288,2,0.542389,0.578153,96.139294
2334,83346,,1,"Through the Looking-Glass and What Alice Found There (Alice's Adventures in Wonderland, #2)",None,3,554,0,8.862447,0.492438,0.57671,88341,2,0.598088,0.664002,442.21244
2338,34268,,1,Peter Pan,None,3,693,0,10.382181,0.586409,0.52298,125399,2,0.62905,0.705151,843.434561
2346,241823,,1,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,None,4,206,0,3.629123,0.201386,0.7157,15112,2,0.532472,0.560983,47.888724
2348,12957,,1,Much Ado About Nothing,None,3,669,0,10.957145,0.562797,0.516572,115426,2,0.623477,0.698046,810.853521
2349,1107001,,1,The Silver Palate Cookbook,None,2,271,0,5.659927,0.262632,0.703102,25723,2,0.543611,0.580225,73.158132
2350,5043,,1,"The Pillars of the Earth (Kingsbridge, #1)",None,5,1006,0,10.412228,0.749185,0.391777,198049,2,0.712057,0.797809,3011.079794
2353,13259270,,1,Free Will,None,4,157,0,4.183993,0.135067,0.697616,8543,2,0.524371,0.546477,39.913177
2356,18989,,1,"Tinker, Tailor, Soldier, Spy",None,2,291,0,6.249129,0.259374,0.603579,25468,2,0.547133,0.586146,137.300822
2358,10639,,1,The Paradox of Choice: Why More Is Less,None,4,175,0,4.155114,0.13734,0.541938,8251,2,0.527318,0.551806,95.493449
2364,49195,,1,My Life,None,2,209,0,4.768178,0.178152,0.587873,12778,2,0.532976,0.561871,71.289787
2365,3679,,1,On Beauty,None,0,367,0,6.853677,0.329188,0.606126,40708,2,0.560943,0.608644,195.049642
2366,61663,,1,Pale Blue Dot: A Vision of the Human Future in Space,None,4,295,0,7.35176,0.247444,0.575649,24963,2,0.547843,0.58733,170.994914
2373,62212,,1,In the Company of the Courtesan,None,2,155,0,2.56799,0.158625,0.737914,8807,2,0.524046,0.545885,20.861795
2378,21686,,1,Shutter Island,None,5,525,0,6.659583,0.459089,0.554489,76270,2,0.592008,0.655417,496.076329
2382,32831,,1,"The Mysterious Island (Extraordinary Voyages, #12)",None,3,333,0,6.445361,0.315075,0.683563,37786,2,0.55468,0.598579,134.135042
2383,14456,,1,Awakenings,None,0,257,0,5.629713,0.237289,0.635609,20909,2,0.541173,0.576081,93.928248
2384,899492,,1,The Tell-Tale Heart,None,3,394,0,6.746132,0.364916,0.624094,48318,2,0.566019,0.616637,209.178119
2387,1715,,1,Metamorphoses,None,3,475,0,9.647072,0.425452,0.593791,66846,2,0.581812,0.640616,321.857199
2390,187633,,1,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,None,1,152,0,3.008936,0.116803,0.517515,5939,2,0.523559,0.544997,125.034767
2391,3876,,1,The Sun Also Rises,None,5,1067,0,16.321667,0.786112,0.381174,216778,2,0.730852,0.815867,3180.983585
2393,77295,,1,Gift from the Sea,None,4,338,0,6.247923,0.311024,0.636525,36252,2,0.555592,0.600059,164.954908
2395,16363,,1,"Appointment with Death (Hercule Poirot, #19)",None,3,117,0,3.217589,0.113575,0.727675,4938,2,0.517939,0.534636,16.596623
2396,6080337,,1,The Year of the Flood,None,0,498,0,8.289265,0.431746,0.554912,68672,2,0.586458,0.647425,421.065406
2398,52873,,1,The Lone Ranger and Tonto Fistfight in Heaven,None,0,238,0,4.397974,0.230044,0.704819,19878,2,0.537898,0.570456,55.496999
2399,23955,,1,Trainspotting,None,0,572,0,10.440308,0.480319,0.516607,84365,2,0.601924,0.669331,623.227088
2401,1303,,1,The 48 Laws of Power,None,4,215,0,3.623918,0.169767,0.551141,12679,2,0.533987,0.563647,140.367832
2402,2657,,1,To Kill a Mockingbird,None,5,1621,0,12.913311,1,0.254722,334453,2,0.961298,0.97987,13476.099123
2408,431,,1,The New York Trilogy,None,0,312,0,5.140285,0.285554,0.60918,29555,2,0.550881,0.592362,160.093386
2410,12543,,1,Bird by Bird: Some Instructions on Writing and Life,None,2,454,0,7.965846,0.398574,0.565899,58192,2,0.577633,0.634399,333.129475
2411,18864,,1,The Rum Diary,None,0,299,0,5.362219,0.28453,0.657583,29296,2,0.548555,0.588514,107.094929
2421,513367,,1,In Search of Schr&#246;dinger's Cat: Quantum Physics and Reality,None,4,111,0,2.799591,0.089873,0.601638,3673,2,0.516988,0.53286,30.341361
2430,5338,,1,A Christmas Carol and Other Christmas Writings,None,3,348,0,8.273721,0.326267,0.674882,40748,2,0.557426,0.60302,140.011527
2431,414999,,1,Childhood's End,None,0,591,0,8.608456,0.494343,0.507465,88474,2,0.606028,0.674956,705.899283
2432,9555,,1,The Elephant Vanishes,None,0,116,0,2.363425,0.118629,0.763268,5091,2,0.517781,0.53434,9.667596
2441,18668059,,1,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,None,4,167,0,3.811385,0.137262,0.606305,8404,2,0.526004,0.549438,57.704657
2443,5695,,1,Demons,None,3,300,0,8.025115,0.278923,0.687915,30853,2,0.548733,0.58881,90.213853
2444,29,,1,The Mother Tongue: English and How It Got That Way,None,2,282,0,5.749701,0.268175,0.666339,26401,2,0.545543,0.583481,90.019013
2449,30597,,1,The Hunchback of Notre-Dame,None,3,715,0,14.112017,0.604446,0.524965,134000,2,0.634247,0.711664,845.475467
2451,1325218,,1,"Scary Stories to Tell in the Dark (Scary Stories, #1)",None,3,247,0,3.654177,0.25523,0.783516,23804,3,0.539272,0.573022,40.633032
2459,23419,,1,The Consolations of Philosophy,None,4,157,0,3.301191,0.1443,0.647803,7933,2,0.524371,0.546477,39.281063
2467,92517,,1,The Glass Menagerie,None,3,552,0,10.226093,0.4948,0.591737,89989,2,0.597665,0.66341,402.994314
2471,21704,,1,"The Black Dahlia (L.A. Quartet, #1)",None,0,420,0,6.580638,0.376911,0.590249,51936,2,0.570994,0.624334,291.846118
2472,124272,,1,The Wings of the Dove,None,3,260,0,6.110869,0.248519,0.69305,23335,2,0.541693,0.576969,64.370719
2473,138684,,1,"Sovereign (Matthew Shardlake, #3)",None,2,167,0,4.652101,0.154786,0.699444,9695,2,0.526004,0.549438,35.021374
2474,45546,,1,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,None,2,342,0,7.273443,0.295982,0.572774,33399,2,0.556324,0.601243,197.8892
2479,25666050,,1,Algorithms to Live By: The Computer Science of Human Decisions,None,4,155,0,4.074434,0.118327,0.612065,7305,2,0.524046,0.545885,58.878321
2487,2696,,1,The Canterbury Tales,None,3,730,0,13.256316,0.602125,0.494188,131496,2,0.63784,0.716104,1019.057321
2493,1237300,,1,The Shock Doctrine: The Rise of Disaster Capitalism,None,2,135,0,2.348292,0.133571,0.710337,6425,2,0.520814,0.539964,22.257661
2502,85391,,1,"Rabbit Is Rich (Rabbit Angstrom, #3)",None,0,342,0,7.993273,0.329576,0.691705,40334,2,0.556324,0.601243,108.95904
2504,6667,,1,"Boy: Tales of Childhood (Roald Dahl's Autobiography, #1)",None,0,348,0,5.527592,0.329332,0.649558,39219,2,0.557426,0.60302,151.35038
2509,79909,,1,In Patagonia,None,0,190,0,4.008504,0.16797,0.620329,11138,2,0.529799,0.556246,55.714745
2510,22283,,1,Survivor,None,0,367,0,7.446668,0.336838,0.631229,42394,2,0.560943,0.608644,172.6697
2514,334176,,1,"The Sparrow (The Sparrow, #1)",None,0,362,0,6.014027,0.319267,0.57731,37722,2,0.560013,0.607164,223.919391
2515,51799,,1,The Decameron,None,3,411,0,9.815102,0.35108,0.559694,47157,2,0.569262,0.62167,291.202445
2518,22288,,1,Haunted,None,0,291,0,5.594947,0.274235,0.67354,28420,2,0.547133,0.586146,97.948996
2524,31548,,1,Of Human Bondage,None,0,393,0,7.500702,0.35435,0.598626,46111,2,0.565829,0.616341,244.627196
2525,10176,,1,Dress Your Family in Corduroy and Denim,None,2,900,0,13.326451,0.696562,0.427737,173041,2,0.681598,0.76643,2015.45681
2526,3711,,1,White Teeth,None,0,539,0,9.969272,0.466628,0.553207,80210,2,0.594928,0.659562,500.288436
2529,32234,,1,White Oleander,None,5,837,0,10.492106,0.669373,0.458567,160437,2,0.664699,0.74778,1516.731776
2534,9938498,,1,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",None,2,669,0,10.341555,0.531373,0.465468,104007,2,0.623477,0.698046,1063.361678
2536,2693801,,1,History of Art,None,1,100,0,3.304687,0.066908,0.53596,2653,2,0.515253,0.529603,45.731858
2544,567616,,1,The Art Book,None,1,382,0,5.26153,0.331735,0.554534,40354,2,0.563752,0.613085,484.944664
2548,165395,,1,Rubyfruit Jungle,None,2,217,0,4.180586,0.215906,0.774834,18159,2,0.534325,0.564239,31.154869
2551,10357575,,1,1Q84,None,0,577,0,8.537282,0.49064,0.53042,88143,2,0.602999,0.670811,635.109522
2556,570172,,1,The Brain that Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,None,4,243,0,3.587064,0.240855,0.684862,20137,2,0.538756,0.571936,77.317113
2558,395233,,1,The Letters of Vincent van Gogh,None,1,230,0,4.257079,0.184325,0.516005,13589,2,0.536531,0.568088,213.326746
2560,49221,,1,A Grief Observed,None,3,347,0,6.206308,0.322555,0.639736,38404,2,0.557242,0.602724,144.132003
2565,820689,,1,The Handmaid's Tale,None,0,130,0,2.310148,0.130765,0.733691,6152,2,0.520012,0.538484,17.798475
2566,8852,,1,Macbeth,None,5,1123,0,14.800621,0.814042,0.367051,231243,2,0.749002,0.832445,3728.490942
2568,7061,,1,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),None,5,599,0,7.444215,0.514277,0.535865,95974,2,0.607773,0.677324,655.603738
2571,754713,,1,"His Last Bow (Sherlock Holmes, #8)",None,3,203,0,3.476691,0.199783,0.733795,15045,2,0.531969,0.560095,37.075468
2579,32145,,1,Stiff: The Curious Lives of Human Cadavers,None,2,767,0,10.427166,0.617712,0.466988,137183,2,0.646879,0.727057,1351.270992
2583,507157,,1,Wuthering Heights,None,3,150,0,2.181863,0.1616,0.782282,8742,2,0.523234,0.544405,16.028905
2585,27712,,1,The Neverending Story,None,3,433,0,5.210974,0.392174,0.594528,55605,2,0.573514,0.628182,303.933643
2588,5954,,1,Narcissus and Goldmund,None,0,510,0,9.531341,0.443576,0.554004,71907,2,0.588912,0.650977,448.337388
2593,1428,,1,By the River Piedra I Sat Down and Wept,None,3,164,0,2.790316,0.16398,0.720036,9624,2,0.525513,0.548549,30.177629
2598,31196,,1,The Razor's Edge,None,0,224,0,4.432697,0.206814,0.636011,15885,2,0.53551,0.566311,86.407961
2601,99300,,1,The Yellow Wallpaper and Other Stories,None,3,475,0,7.903071,0.435479,0.61209,68906,2,0.581812,0.640616,300.256523
2602,54479,,1,"Around the World in Eighty Days (Extraordinary Voyages, #11)",None,3,650,0,12.321761,0.549359,0.528003,111369,2,0.619135,0.692422,758.374744
2606,16360,,1,"Murder in Mesopotamia (Hercule Poirot, #14)",None,3,160,0,4.398649,0.151413,0.720991,9171,2,0.52486,0.547365,28.904578
2612,22435,,1,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",None,4,344,0,7.554488,0.304374,0.601549,35489,2,0.556691,0.601835,189.214183
2619,14572,,1,Peace Is Every Step: The Path of Mindfulness in Everyday Life,None,4,230,0,4.324355,0.216797,0.683273,17994,2,0.536531,0.568088,72.254385
2624,49251,,1,Citizen Soldiers: The US Army from the Normandy Beaches to the Bulge to the Surrender of Germany,None,2,187,0,3.529854,0.187948,0.755103,13132,2,0.529301,0.555358,29.65632
2626,17977,,1,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,None,4,272,0,6.043534,0.245077,0.638621,23537,2,0.543786,0.580521,106.941408
2628,767171,,1,The Rise and Fall of the Third Reich: A History of Nazi Germany,None,2,399,0,4.962688,0.348163,0.562348,44651,2,0.566969,0.618117,285.52865
2632,47021,,1,The Taming of the Shrew,None,3,538,0,10.079047,0.48357,0.589257,85120,2,0.594718,0.659266,443.700364
2633,96884,,1,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,None,4,216,0,4.035024,0.190821,0.631266,14658,2,0.534156,0.563943,87.713843
2640,215631,,1,Pay It Forward,None,2,100,0,2.208317,0.090503,0.655354,3244,3,0.514782,0.529307,22.814963
2651,220826,,1,K&#252;rk Mantolu Madonna,None,0,194,0,3.019097,0.193304,0.730303,13672,2,0.530465,0.55743,36.36719
2653,45032,,1,Mansfield Park,None,3,692,0,11.215846,0.577938,0.505094,120761,2,0.628816,0.704855,936.035918
2654,292408,,1,Angle of Repose,None,2,389,0,7.579347,0.361128,0.649498,49015,2,0.565072,0.615157,176.541562
2655,1097,,1,Fast Food Nation: The Dark Side of the All-American Meal,None,2,675,0,9.399173,0.552808,0.486313,110624,2,0.624861,0.699822,997.897502
2658,7247854,,1,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",None,4,255,0,4.314541,0.249602,0.677721,21948,2,0.540826,0.575488,82.136122
2659,28747,,1,CivilWarLand in Bad Decline,None,0,181,0,4.549212,0.157144,0.638244,10397,2,0.528308,0.553582,48.878845
2662,351064,,1,The Monkey's Paw (Oxford Bookworms),None,3,326,0,7.010247,0.319113,0.715432,37900,2,0.553408,0.596507,89.88837
2663,15096,,1,Five Quarters of the Orange,None,4,149,0,2.476271,0.147107,0.762561,8408,2,0.523072,0.544109,18.095825
2666,71771,,1,"The Bastard (Kent Family Chronicles, #1)",None,2,152,0,3.729415,0.14781,0.759324,8714,2,0.523559,0.544997,19.133872
2668,11507,,1,My Name Is Asher Lev,None,2,242,0,4.024706,0.241402,0.719351,20977,2,0.538584,0.57164,57.188865
2669,6289283,,1,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",None,2,571,0,6.452615,0.47419,0.502381,81755,2,0.60171,0.669035,774.085563
2673,20613761,,1,Citizen: An American Lyric,None,0,137,0,2.489944,0.136692,0.754186,7026,2,0.521135,0.540557,15.666406
2674,47558,,1,"The Gashlycrumb Tinies (The Vinegar Works, #1)",None,1,153,0,2.87598,0.139698,0.643275,7480,2,0.523721,0.545293,61.776647
2676,15851746,,1,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,None,4,287,0,4.383765,0.263134,0.638678,26212,2,0.546425,0.584962,128.123407
2681,15645,,1,Inferno,None,3,581,0,9.329584,0.502459,0.54849,92415,2,0.603861,0.671995,539.399401
2682,52357,,1,Beowulf,None,3,552,0,9.091485,0.490645,0.578961,88046,2,0.597665,0.66341,458.809173
2683,119389,,1,Windmills of the Gods,None,2,155,0,3.881307,0.151937,0.745538,8898,2,0.524046,0.545885,21.49596
2687,880,,1,Pompeii,None,0,239,0,4.63798,0.227585,0.673359,19151,2,0.538069,0.570752,79.847538
2693,40929,,1,The Rise of Theodore Roosevelt,None,2,256,0,4.475644,0.246516,0.677451,22112,2,0.540999,0.575784,78.107245
2698,121732,,1,Surprised by Joy: The Shape of My Early Life,None,3,316,0,5.649385,0.29217,0.639642,31835,2,0.5516,0.593546,121.035065
2701,38743,,1,All Things Bright and Beautiful,None,2,445,0,8.329261,0.394675,0.595779,58857,2,0.575861,0.631735,307.048174
2705,4806,,1,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,None,2,326,0,6.415278,0.280345,0.568287,30105,2,0.553408,0.596507,205.638592
2709,38333,,1,Black Hole,None,0,218,0,4.561463,0.196342,0.638946,15113,2,0.534494,0.564535,67.088998
2710,11366,,1,The Guns of August,None,2,354,0,7.355545,0.298765,0.550199,34377,2,0.558532,0.604796,247.090954
2721,472331,,1,Watchmen,None,5,948,0,8.741806,0.706688,0.395103,177353,2,0.695062,0.780639,2628.283492
2733,40121378,,1,Atomic Habits: An Easy &#38; Proven Way to Build Good Habits &#38; Break Bad Ones,None,4,218,0,3.198256,0.181065,0.567581,13425,2,0.534494,0.564535,144.314086
2741,14316,,1,Black Swan Green,None,0,267,0,5.410534,0.255521,0.685196,24332,2,0.542912,0.579041,82.991795
2746,5872,,1,"Regeneration (Regeneration, #1)",None,0,229,0,4.044667,0.226482,0.706696,18449,2,0.536361,0.567792,49.884131
2752,10127019,,1,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,None,4,333,0,4.932634,0.252325,0.493361,27272,2,0.55468,0.598579,413.950269
2760,161156,,1,The Longest Day,None,2,294,0,7.408016,0.268555,0.656312,28268,2,0.547665,0.587034,100.575988
2762,87665,,1,Orthodoxy,None,3,182,0,3.336607,0.177846,0.706089,11630,2,0.528473,0.553878,33.627069
2770,9590,,1,"God Bless You, Mr. Rosewater",None,0,355,0,8.072932,0.320843,0.627564,39433,2,0.558717,0.605092,153.760108
2771,426504,,1,Ficciones,None,0,279,0,5.098071,0.274783,0.69828,27080,2,0.545015,0.582593,78.357222
2780,4912,,1,'Tis,None,2,245,0,3.788771,0.23621,0.677183,20241,2,0.5391,0.572528,71.846523
2783,1044355,,1,When You Are Engulfed in Flames,None,2,782,0,12.116557,0.626663,0.463086,141413,2,0.650616,0.731498,1366.788045
2788,178357,,1,SantaLand Diaries,None,2,402,0,7.832987,0.378158,0.650178,52405,2,0.56754,0.619005,189.367705
2792,18077903,,1,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",None,4,335,0,5.706772,0.273533,0.536545,30017,2,0.555044,0.599171,321.581849
2794,2165,,1,The Old Man and the Sea,None,5,1268,0,15.118784,0.872986,0.326576,262331,2,0.800474,0.87537,5731.253794
2795,12609,,1,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",None,2,302,0,4.685577,0.279577,0.622979,28315,2,0.54909,0.589402,137.365023
2796,30593,,1,Pnin,None,0,283,0,6.274519,0.263481,0.647946,25855,2,0.545719,0.583777,97.313722
2805,6117055,,1,The Greatest Show on Earth: The Evidence for Evolution,None,4,380,0,8.22212,0.335936,0.593779,42758,2,0.563376,0.612493,253.526206
2813,34,,1,"The Fellowship of the Ring (The Lord of the Rings, #1)",None,5,1460,0,10.757143,0.945889,0.284505,303018,2,0.880605,0.932208,9249.234115
2819,32261,,1,Tess of the D'Urbervilles,None,3,716,0,11.124043,0.594802,0.498898,127703,2,0.634485,0.71196,998.279561
2820,51070,,1,"The Secret Diary of Adrian Mole, Aged 13 3/4  (Adrian Mole, #1)",None,0,204,0,3.363724,0.203623,0.718487,14877,2,0.532136,0.560391,40.156422
2821,781844,,1,On Death and Dying,None,4,317,0,5.965648,0.287601,0.624626,31285,2,0.55178,0.593843,149.663501
2826,3412,,1,The Thorn Birds,None,2,816,0,12.588356,0.648129,0.458297,152393,2,0.659251,0.741563,1473.115771
2827,116020,,1,Walden &#38; Civil Disobedience,None,3,419,0,10.11728,0.363561,0.577349,50559,2,0.570801,0.624038,287.03512
2837,52783,,1,Henderson the Rain King,None,0,246,0,5.872346,0.226568,0.657773,19822,2,0.539272,0.572824,74.574001
2841,17899948,,1,Rebecca,None,5,726,0,8.813877,0.591185,0.477466,125657,2,0.636878,0.71492,1195.772824
2843,7082,,1,"Do Androids Dream of Electric Sheep? (Blade Runner, #1)",None,0,747,0,9.903953,0.601139,0.469714,130877,2,0.641961,0.721137,1225.583333
2850,76740,,1,The Demolished Man,None,3,223,0,4.287182,0.218697,0.722296,17879,2,0.535341,0.566015,43.38595
2861,106835,,1,The Intelligent Investor,None,4,295,0,5.064506,0.235195,0.541589,23486,2,0.547843,0.58733,260.115499
2863,296662,,1,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,None,2,450,0,7.879366,0.393702,0.561564,56732,2,0.576844,0.633215,359.782662
2864,9516,,1,"Persepolis: The Story of a Childhood (Persepolis, #1)",None,2,714,0,9.044893,0.58178,0.479805,122130,2,0.634009,0.711368,1132.195915
2870,3,,1,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",None,5,1578,0,7.49657,0.98217,0.259957,323452,2,0.938333,0.96714,13801.962542
2880,2612,,1,The Tipping Point: How Little Things Can Make a Big Difference,None,4,1053,0,10.683592,0.735042,0.347894,192691,2,0.726452,0.811723,4544.631329
2882,1431,,1,Veronika Decides to Die,None,3,491,0,7.389189,0.434445,0.576915,69400,2,0.585036,0.645352,397.201302
2886,15638,,1,Cyrano de Bergerac,None,3,512,0,10.443026,0.463979,0.606195,79300,2,0.589323,0.651569,352.089778
2889,43070,,1,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,None,2,512,0,6.979144,0.450423,0.559947,73250,2,0.589323,0.651569,497.273706
2892,16305,,1,"Evil Under the Sun (Hercule Poirot, #24)",None,3,187,0,4.52836,0.169405,0.624576,10862,2,0.529301,0.555358,67.486729
